Q155	P100006
Q16641	P100006
Q810	P100006
Q8268	P100006
Q851830	P100006
Q804	P100006
Q657	P100006
Q686	P100006
Q783	P100006
Q778	P100006
Q236	P100006
Q230	P100006
Q229	P100006
Q29999	P100006
Q1246	P100006
Q678	P100006
Q241	P100006
Q244	P100006
Q43	P100006
Q225	P100006
Q822	P100006
Q17	P100006
Q1036	P100006
Q1037	P100006
Q709	P100006
Q408	P100006
Q183	P100006
Q837	P100006
Q672	P100006
Q1019	P100006
Q265	P100006
Q189	P100006
Q750	P100006
Q736	P100006
Q223	P100006
Q414	P100006
Q347	P100006
Q963	P100006
Q970	P100006
Q8646	P100006
Q874	P100006
Q45	P100006
Q403	P100006
Q697	P100006
Q1029	P100006
Q691	P100006
Q213	P100006
Q184	P100006
Q298	P100006
Q458	P100006
Q1016	P100006
Q398	P100006
Q235	P100006
Q771405	P100006
Q921	P100006
Q763	P100006
Q224	P100006
Q863	P100006
Q212	P100006
Q730	P100006
Q35	P100006
Q902	P100006
Q25279	P100006
Q1032	P100006
Q20	P100006
Q145	P100006
Q784	P100006
Q967	P100006
Q1049	P100006
Q16502	P100006
Q817	P100006
Q1014	P100006
Q754	P100006
Q5785	P100006
Q77	P100006
Q232	P100006
Q219	P100006
Q733	P100006
Q917	P100006
Q858	P100006
Q869	P100006
Q21203	P100006
Q221	P100006
Q407199	P100006
Q1183	P100006
Q843	P100006
Q945	P100006
Q924	P100006
Q819	P100006
Q881	P100006
Q14773	P100006
Q49	P100006
Q953	P100006
Q954	P100006
Q252	P100006
Q38	P100006
Q16644	P100006
Q23635	P100006
Q792	P100006
Q79	P100006
Q889	P100006
Q884	P100006
Q805	P100006
Q833	P100006
Q813	P100006
Q781	P100006
Q668	P100006
Q39	P100006
Q760	P100006
Q712	P100006
Q148	P100006
Q34	P100006
Q419	P100006
Q739	P100006
Q974	P100006
Q217	P100006
Q211	P100006
Q12585	P100006
Q31	P100006
Q222	P100006
Q30	P100006
Q36	P100006
Q965	P100006
Q258	P100006
Q1044	P100006
Q790	P100006
Q958	P100006
Q28	P100006
Q40	P100006
Q757	P100006
Q32	P100006
Q811	P100006
Q9676	P100006
Q159	P100006
Q41	P100006
Q25305	P100006
Q1020	P100006
Q685	P100006
Q1042	P100006
Q766	P100006
Q33	P100006
Q424	P100006
Q1039	P100006
Q928	P100006
Q717	P100006
Q711	P100006
Q774	P100006
Q27	P100006
Q16635	P100006
Q851	P100006
Q786	P100006
Q1013	P100006
Q215	P100006
Q800	P100006
Q769	P100006
Q1025	P100006
Q1028	P100006
Q114	P100006
Q33788	P100006
Q1041	P100006
Q214	P100006
Q948	P100006
Q29	P100006
Q1050	P100006
Q683	P100006
Q262	P100006
Q334	P100006
Q242	P100006
Q399	P100006
Q854	P100006
Q912	P100006
Q1027	P100006
Q971	P100006
Q1033	P100006
Q233	P100006
Q664	P100006
Q117	P100006
Q227	P100006
Q18221	P100006
Q1009	P100006
Q826	P100006
Q702	P100006
Q916	P100006
Q96	P100006
Q191	P100006
Q115	P100006
Q710	P100006
Q1005	P100006
Q16	P100006
Q1000	P100006
Q37	P100006
Q846	P100006
Q962	P100006
Q695	P100006
Q574	P100006
Q238	P100006
Q801	P100006
Q30971	P100006
Q218	P100006
Q878	P100006
Q836	P100006
Q143487	P100006
Q796	P100006
Q842	P100006
Q794	P100006
Q142	P100006
Q1030	P100006
Q734	P100006
Q1006	P100006
